"FSC.A","Timer.Blue","Timer.Red"
143356.5,239.039993,323.433136
107315.601562,296.309998,378.821991
111181,370.179993,562.577942
106351.695312,708.820007,1883.075928
156991.796875,537.839966,12.499399
151895.09375,273.070007,52.648895
127494.5,2818.679932,237.335342
144935,757.789978,901.422729
92738.796875,103.75,507.366669
140977.203125,494.679993,1246.729736
95846.101562,810.079956,553.649902
110210.101562,454.839996,757.43396
130559.796875,211.649994,409.353882
102468.796875,260.619995,90.232887
115735.898438,73.040001,-35.677387
123015.195312,869.01001,3025.70752
107033.5,241.529999,166.838333
140663.59375,288.839996,297.292969
125725.601562,588.469971,1023.577026
133529.890625,517.919983,527.641357
154948.5,244.019989,571.592224
174018.59375,270.579987,1508.534912
175648.890625,304.609985,746.247314
150905.296875,961.969971,1351.997681
118141.796875,61.419998,145.25
147935.203125,571.039978,1465.31665
99441.296875,236.549988,259.964294
135027.203125,354.410004,125.762794
125632.5,341.959991,582.905396
110471.898438,468.119995,492.671326
168462,502.97998,1193.316528
126098.695312,369.350006,1031.592163
97153,351.919983,561.618164
118800.5,258.130005,579.324402
133758.09375,400.889984,361.942108
141063.296875,605.899963,839.095825
142118.890625,270.579987,158.104507
139022.796875,350.259979,390.644012
105058.796875,77.189995,40.124836
104814.5,336.97998,162.434097
105022.398438,178.449997,314.724426
150341.796875,560.25,115.58226
197743.703125,440.72998,231.709412
207841.890625,336.149994,1245.113159
109608.796875,238.209991,576.539246
106720.601562,229.080002,349.752106
141022,361.880005,229.947556
160198.5,1073.189941,1127.883423
110740,358.559998,405.088348
150639.296875,532.029968,741.495789
138155.5,323.699982,1535.584229
117238.796875,465.630005,672.434387
135912.703125,310.419983,227.7686
113412.601562,456.5,194.716629
114195.898438,585.97998,1091.744629
120169.695312,511.279999,249.833633
104220.195312,327.019989,318.714935
122332,430.769989,479.390228
148197.703125,566.890015,1476.255249
109528.296875,351.089996,450.447906
92376.898438,117.860001,608.403076
132640.203125,215.800003,500.793945
101033.796875,356.070007,24.134138
108297.695312,214.139999,1111.251709
87495.101562,110.389999,92.747498
118283.898438,-8.3,151.01474
114124.5,245.679993,457.794861
100345.695312,151.059998,38.972477
111554.101562,157.699997,455.947784
120381.101562,215.800003,1380.609863
117576.195312,241.529999,473.341766
99495.195312,379.309998,465.0112
102893.695312,80.510002,235.357666
125827.796875,288.009979,277.392059
146732.59375,229.909988,987.601562
107953.296875,423.299988,595.897034
150442.59375,477.25,87.874176
113997.101562,301.290009,481.082092
108796.101562,270.579987,361.601379
118364.398438,576.849976,1654.800415
154804.296875,419.149994,199.191162
138301.796875,299.630005,785.730896
192012.09375,815.059998,1500.711548
97282.5,333.660004,958.725037
101024.695312,191.729996,55.393787
100914.796875,467.289978,793.772705
105053.898438,186.75,626.02478
91929.601562,365.199982,494.804413
131119.09375,417.48999,285.300018
158375,369.350006,1765.97522
145628,729.570007,633.931213
130510.796875,287.179993,1141.253906
205806.296875,666.48999,1348.506104
135144.796875,792.649963,1056.710815
88909.101562,332,471.73764
134045.796875,279.709991,773.950256
137501,222.440002,883.899902
132598.203125,2822.829834,1920.852661
122707.898438,162.679993,296.191681
135022.296875,301.290009,474.037842
138632.890625,279.709991,1017.529236
87924.195312,213.309998,294.89682
108857,194.220001,258.462555
102500.296875,146.910004,203.48291
94732.398438,415.829987,2484.266113
119611.796875,350.259979,376.5336
129551.796875,283.859985,41.460934
172666.203125,488.039978,2279.141113
123977,314.570007,718.06189
107373,311.25,195.795425
101762.5,454.839996,1129.871338
137234.296875,356.070007,306.701294
125341.296875,326.190002,218.23407
96222.695312,406.699982,525.368225
168611.09375,332,434.736786
101952.898438,286.350006,1643.396606
125843.195312,482.22998,794.090637
127084.296875,272.23999,368.163635
138677.703125,238.209991,595.698608
114176.296875,266.429993,268.751099
99194.195312,220.779999,28.582676
97426.695312,361.049988,689.727234
99457.398438,224.099991,69.737289
100299.5,645.73999,1914.782471
133907.890625,687.23999,2299.789307
168723.09375,1049.949951,1525.435425
135951.890625,458.160004,1031.467773
107717.398438,53.119999,913.559937
92570.796875,285.519989,580.468872
111222.296875,176.789993,1214.697021
106250.195312,283.859985,1132.852661
85587.601562,224.929993,1205.702759
92335.601562,226.589996,680.30603
147535.5,420.809998,739.399475
156753.09375,478.079987,1056.453735
67032.695312,589.299988,1443.520386
96194.695312,384.289978,350.948792
94661,824.190002,2366.27417
104416.898438,354.410004,821.775574
135034.890625,603.409973,2442.929688
81165,578.51001,4356.810059
120272.601562,453.179993,783.164368
232271.203125,764.429993,871.834778
138790.390625,268.919983,148.929092
96413.101562,424.130005,1061.350586
97113.796875,238.209991,322.271332
130589.195312,139.440002,244.57988
