"FSC.A","Timer.Blue","Timer.Red"
106957.195312,152.720001,21.665083
125554.796875,2795.439941,193.611252
107755.195312,4343.390137,283.488342
88391.796875,209.159988,-12.318482
236807.890625,1203.5,504.299957
121590,2315.699951,233.535919
99053.5,2417.790039,250.150864
94530.101562,2532.329834,114.095459
91914.898438,3515.050049,237.35997
95165.695312,84.659996,218.846375
82260.5,2026.859985,273.516724
102761.398438,2035.159912,83.994125
88907,371.009979,-73.329437
81295.195312,962.799988,-71.495537
99600.195312,2786.310059,245.098618
116742.5,2584.619873,552.697815
124016.195312,2346.409912,-4.504435
94941,677.279968,-36.608692
92701,258.959991,112.400482
125610.796875,444.880005,283.959991
106680,470.609985,128.182114
117541.898438,5435.669922,320.454559
80063.898438,1525.539917,1085.421387
125812.398438,2296.609863,258.216003
107338.695312,1270.72998,-162.299545
121489.195312,2753.939941,740.528992
111243.296875,3150.679932,356.153046
164306.796875,2074.169922,695.4552
82263.296875,1871.649902,128.962387
153522.59375,992.679993,181.793045
113760.5,7118.909668,590.493469
81607.398438,3163.959961,271.743286
64922.199219,2868.47998,264.81189
84097.296875,438.23999,-3.159867
119949.195312,547.799988,569.88385
74904.898438,379.309998,266.298309
119900.898438,3174.75,148.244308
84963.898438,313.73999,-208.518692
95374.296875,2065.040039,296.390869
151837,585.149963,333.210876
184179.09375,332.829987,-56.285019
105770.695312,5142.679688,250.967316
108268.296875,966.119995,229.200592
95396,3155.659912,245.234619
92759.796875,63.079998,2.531585
122209.5,358.559998,898.638733
138978.703125,1736.359985,464.619537
113301.296875,336.149994,-5.729817
100080.398438,3728.359863,84.967606
92944.601562,1977.059937,56.976692
114172.796875,4737.640137,631.958252
97363,3272.689941,437.773438
88909.796875,303.779999,206.731735
98125.296875,2087.449951,221.903915
126490.695312,592.619995,210.890106
117427.101562,493.849976,-8.997587
114774.101562,3393.869873,318.49826
120888.601562,2856.030029,526.779724
122821.296875,8069.259766,1230.83728
88332.296875,-107.900002,-82.382881
150340.390625,2577.97998,329.809692
115284.398438,1956.309937,803.628601
96063.101562,7162.899902,214.671814
129519.601562,2386.25,385.21228
95916.101562,2306.570068,91.961662
88242,1943.029907,-213.059906
102576.601562,561.080017,-121.286346
133014.703125,1576.169922,958.263245
114492,1224.25,283.608856
100389.796875,1793.630005,218.708008
103389.296875,9300.149414,280.81012
96587.398438,2891.719971,76.619164
106264.195312,1659.169922,555.051392
120948.101562,5718.699707,355.675598
110620.296875,2656,177.918259
115616.898438,297.139984,-3.544201
108912.296875,17.43,174.294403
184613.09375,692.219971,267.401703
142417.09375,1138.76001,74.668983
178581.203125,2715.76001,65.924461
126059.5,1942.199951,251.176987
93113.296875,113.709999,133.146637
121072.695312,1088.959961,692.390625
88136.296875,267.26001,147.000107
129816.398438,2254.280029,549.717834
101873.101562,202.519989,60.425171
94243.101562,312.079987,62.962032
102701.195312,426.619995,-20.73234
87308.898438,463.139984,32.05965
118658.398438,374.329987,161.248108
86865.101562,427.449982,242.276138
104302.796875,3308.379883,371.366943
110595.101562,2268.389893,390.601379
78980.296875,55.610001,-70.984772
95047.398438,1347.919922,604.24707
92417.5,3060.209961,133.055862
93333.796875,1374.47998,243.647461
255206.703125,2426.919922,353.42804
130225.195312,4826.449707,1035.655884
182751.09375,2836.109863,351.23642
142987.59375,472.269989,4.568213
93000.601562,407.529999,36.456547
79948.398438,4214.739746,6.156325
116450.601562,351.919983,1840.699463
108536.398438,963.630005,118.623741
129483.195312,387.609985,-49.874569
106357.296875,840.789978,122.944633
123364.5,1196.859985,1318.011108
106696.796875,856.559998,-5.438567
107179.796875,3774.839844,322.650208
215488.703125,1357.880005,993.757568
90685.695312,1307.25,115.474014
94621.101562,1759.599976,453.949097
100212,1615.179932,134.40979
131849.890625,946.199951,1189.307983
166561.5,439.899994,-18.386789
98102.898438,2814.530029,441.017487
87423.695312,622.5,25.477118
101265.5,4702.779785,469.995453
122124.101562,1354.559937,775.750671
123918.195312,599.26001,418.777283
77133.695312,3097.560059,-59.637844
105957.601562,2719.909912,584.530396
125720,2588.77002,958.907776
90131.296875,4463.739746,165.402191
127648.5,7480.790039,1499.481812
76629.695312,966.949951,76.29483
98552.296875,987.699951,-81.065659
105456.398438,3232.849854,197.310303
103862.5,1594.429932,49.393723
92433.601562,224.099991,315.80127
127993.601562,4600.689941,321.079254
83443.5,9880.319336,584.251465
136719.796875,2785.47998,58.674335
93850.398438,192.559998,-17.530994
140853.296875,1254.959961,-0.2787
86828,249.830002,553.629272
96919.195312,1083.150024,255.084747
104360.898438,2092.429932,423.746826
115853.5,3948.309814,821.914124
82418.695312,839.130005,55.888893
134960,942.880005,759.334656
132829.890625,1181.919922,306.161163
86650.898438,1059.910034,135.352722
127116.5,297.139984,306.82666
119107.796875,1149.549927,818.252319
131035.796875,563.570007,191.892273
98413,3109.179932,597.827026
123288.195312,592.619995,77.813492
83361.601562,714.630005,394.926819
106834,3322.48999,305.751068
131759.59375,2463.439941,1711.602783
236624.5,4424.72998,372.94046
98224.695312,6318.790039,951.712036
64059.097656,1399.380005,35.47797
105833,3003.77002,218.996521
95312,269.75,47.570606
134159.890625,2592.089844,513.505066
140044.796875,893.909973,295.41983
112959.695312,272.23999,47.778755
112375.195312,6372.739746,111.15229
152499.203125,3325.809814,374.474701
118436.5,3995.619873,180.547897
113560.296875,1408.51001,365.93045
102013.101562,1126.309937,725.189209
118317.5,2968.079834,349.796234
174920.890625,859.049988,1335.098022
117464.195312,5731.149902,656.038696
117998.296875,4114.310059,653.050354
99958.601562,449.029999,314.98526
93790.195312,336.97998,-148.045227
219363.203125,1576.169922,-81.495598
101977.398438,7013.5,785.737549
110205.195312,1553.76001,232.733414
57540.699219,-115.369995,-52.395016
112714,3708.439941,481.355896
102046,1656.679932,207.536102
122668,1901.529907,123.85202
109297.296875,5191.649902,197.118439
112952,1091.449951,1017.277893
94438.398438,672.299988,74.599144
98396.195312,188.410004,-33.100788
86049.601562,188.410004,37.737923
117230.398438,505.470001,66.5112
100535.398438,717.119995,872.485046
