"FSC.A","Timer.Blue","Timer.Red"
66536.398438,489.699982,-32.644547
69784.398438,34.029999,0.361005
68240.898438,478.079987,31.550581
61903.097656,141.099991,-25.14975
60430.300781,160.190002,40.39917
68860.398438,1401.039917,121.537666
72990.398438,195.87999,-36.844498
75947.898438,85.489998,113.52784
67829.296875,509.619995,67.324684
69778.101562,19.09,-66.489456
64546.300781,515.429993,20.839756
63296.097656,246.509995,-2.133812
78278.898438,352.75,-47.553585
71337.695312,284.690002,1.543431
67243.398438,1173.619995,89.163643
69062,98.769997,-13.963584
61676.300781,87.979996,-102.79261
72705.5,209.159988,-5.140718
74505.898438,332,-35.981499
67279.796875,80.510002,38.900005
69792.796875,33.200001,-21.912115
66303.296875,614.200012,-51.525295
70076.296875,50.629997,-30.487652
72251.898438,24.9,-26.990683
75793.195312,232.399994,-21.362928
71927.101562,-1.66,-55.175961
69318.195312,-53.950001,7.839334
72912,786.01001,-17.348124
74193,102.919998,-53.76403
72618.695312,174.300003,1.218055
76493.898438,205.839996,-52.924427
76269.898438,48.969997,39.257229
63632.097656,26.559999,38.532967
71523.898438,408.359985,63.181274
72352,136.949997,-54.117649
71609.296875,511.279999,-37.640099
75231.101562,445.709991,75.476921
58882.597656,639.929993,25.905022
78379,1588.619995,68.854538
66528.695312,112.879997,-59.499954
76468.695312,91.299995,-4.880016
75070.796875,134.459991,-48.014427
85021.296875,1133.780029,-41.576279
72096.5,120.349998,-96.686546
72272.898438,19.09,-96.930481
66078.601562,53.950001,-12.994285
67207,72.209999,-29.56102
73040.101562,166.830002,-4.187122
58251.199219,35.689999,4.726414
65947.695312,122.009995,-34.709953
70470.398438,54.779999,-77.28479
66943.796875,33.200001,-71.46714
70841.398438,350.259979,-29.497128
70512.398438,51.459999,-39.486061
68369,399.22998,-82.282463
67538.796875,145.25,-18.761271
56488.597656,539.5,16.996975
77023.101562,200.029999,-88.055229
70858.195312,118.689995,39.475132
74020.101562,256.470001,-167.640167
73106.601562,406.699982,0.752673
71348.195312,206.669998,-4.609004
69396.601562,128.649994,-7.995017
61357.097656,392.589996,58.68507
73945.195312,88.809998,-58.112183
64410.5,195.050003,23.641958
64786.398438,205.009995,100.338356
67951.796875,465.630005,38.315495
77301,92.959999,64.945709
76862.101562,-115.369995,-32.763931
64095.5,13.28,-62.508385
77176.398438,148.569992,55.75172
64725.5,55.610001,-79.928024
74761.398438,143.589996,86.38533
112508.195312,478.910004,43.891762
70023.796875,343.619995,-39.999706
59168.199219,161.849991,-60.459778
77347.195312,78.019997,-40.829128
70868.695312,112.049995,-50.263702
64641.5,796.799988,-93.781525
67051.601562,687.23999,-61.131001
78375.5,607.559998,-1.043727
68758.195312,462.309998,102.611099
69670.296875,76.360001,56.971012
73838.796875,68.059998,25.57095
64997.097656,231.569992,31.237122
61091.097656,244.849991,-24.280895
75821.195312,137.779999,-6.99191
63965.300781,44.82,-39.846138
70223.296875,43.989998,22.044453
71330.695312,53.950001,5.604343
72187.5,508.789978,-18.221809
70580.296875,112.049995,7.094472
72098.601562,59.759998,-60.582962
73175.195312,26.559999,-10.569275
113338.398438,214.970001,-116.280449
64217.300781,639.099976,-12.363142
69414.101562,109.559998,24.926643
65904.296875,725.419983,-61.394157
73430.695312,184.259995,-56.001854
66763.195312,825.019958,29.109694
84048.296875,300.459991,-64.019806
70635.601562,864.859985,-79.753166
72632,25.73,-20.477999
64775.898438,169.319992,-84.283691
69895.695312,434.919983,-64.474396
71947.398438,634.119995,-31.194164
66649.101562,430.769989,70.733818
68779.195312,601.75,-8.871116
61943,362.709991,-4.213001
68587.398438,47.309998,-9.319771
178681.296875,693.049988,45.523472
58354.097656,81.339996,-62.70565
65727.195312,351.089996,21.246056
72440.898438,17.43,16.483616
73028.898438,-24.07,-6.064219
61698.699219,67.229996,-108.637642
74587.101562,437.410004,-12.015782
78087.796875,419.97998,-5.033293
71978.195312,6.64,-134.316879
67425.398438,63.91,8.348081
66584.695312,68.059998,-52.359756
72141.296875,727.909973,-34.768932
73385.195312,99.599998,-41.600895
69301.398438,258.130005,-24.896351
72162.296875,23.24,-59.868759
74524.101562,121.18,20.458637
72704.101562,-8.3,-18.95504
76580.695312,295.47998,-72.346458
75245.796875,46.48,-72.87561
79048.195312,203.349991,-13.791125
80417.398438,571.039978,-6.759669
68411.695312,210.819992,-0.533984
74244.101562,338.639984,32.906311
80080.695312,95.449997,-50.644131
68080.601562,332.829987,-85.047539
69081.601562,21.58,66.474274
81947.601562,463.970001,102.770149
76999.296875,410.850006,40.12571
73252.898438,985.209961,16.560686
120551.898438,209.159988,-32.791855
77291.195312,196.709991,79.660721
76531,130.309998,-1.780686
73940.296875,105.409996,5.22698
72683.101562,673.959961,-4.797557
75659.5,326.190002,-9.04867
78866.898438,121.18,17.403412
134904.703125,285.519989,47.758484
74792.195312,-2.49,-42.910721
70338.101562,16.6,22.60387
63696.5,167.660004,-45.13644
69572.296875,62.25,-35.783676
77720.296875,132.800003,2.923306
72154.601562,205.009995,115.329208
64654.800781,426.619995,-6.228642
67604.601562,89.639999,-25.960581
89750.5,579.339966,141.165756
74572.398438,595.940002,41.795742
64271.199219,164.339996,235.741943
69064.101562,141.099991,-63.069122
77039.898438,147.73999,-20.06465
73123.398438,905.529968,24.185209
68314.398438,406.699982,-27.004377
72510.195312,70.549995,-35.538258
67126.5,107.900002,-22.245705
71878.101562,752.809998,39.712032
79029.296875,29.049999,8.409742
71477,1251.640015,-67.877373
76408.5,1204.329956,-39.619221
66357.898438,390.100006,-32.433281
71982.398438,197.539993,176.62291
72830.101562,141.929993,87.960541
75417.296875,63.91,-49.817818
73248,327.019989,6.841305
68510.398438,101.259995,47.60688
76061.296875,442.389984,60.124996
69128.5,209.98999,-141.996353
72424.796875,54.779999,64.175652
64314.597656,95.449997,-39.76318
65277.097656,138.610001,59.614021
58738.398438,28.219999,-29.81348
71647.101562,349.429993,-9.3647
70552.296875,-58.93,-81.591957
77892.5,623.330017,16.614584
69821.5,79.68,80.226227
77284.195312,126.159996,125.502869
68334.695312,56.439999,-70.319305
74735.5,737.039978,46.551727
72381.398438,279.709991,-23.12125
69974.101562,98.769997,-0.916592
75667.195312,136.119995,-4.812443
73779.296875,185.919998,-26.888313
67905.601562,125.329994,21.77796
88256,497.169983,30.517925
69524,1201.839966,-62.288624
71252.296875,16.6,-24.138567
67872,70.549995,-29.163338
78529.5,2008.599976,29.833124
74342.796875,255.639999,22.580902
53200.699219,32.369999,-34.547546
68217.101562,1013.429993,73.352951
69145.296875,742.019958,-3.537146
79193.796875,449.029999,-5.369743
77254.101562,113.709999,-39.16571
74771.195312,172.639999,75.490898
70810.601562,623.330017,37.074657
60438.699219,38.18,-22.02553
73134.601562,43.989998,10.310163
74496.101562,380.139984,14.491693
76729.796875,97.110001,9.052505
74765.601562,445.709991,21.661591
55815.898438,10.79,-47.882881
66096.796875,369.350006,-38.596996
74314.796875,334.48999,-28.347466
74070.5,517.089966,-10.389494
74455.5,590.959961,-51.644329
70217.695312,346.109985,-84.080902
74743.195312,454.009979,-25.283716
49371,92.959999,-9.986108
71684.898438,24.07,49.688423
69510,100.43,-11.237549
78211.695312,183.429993,74.337761
70576.796875,64.739998,-37.686199
71528.101562,346.940002,14.670736
70043.398438,140.270004,-14.63978
71859.898438,355.23999,-32.574005
76100.5,431.600006,-28.228662
