"FSC.A","Timer.Blue","Timer.Red"
207545.796875,1630.119995,1341.22229
115303.296875,1569.530029,-244.643661
163017.390625,4811.509766,-184.282516
138050.5,2388.73999,1681.529785
216877.5,8736.580078,280.418671
126431.898438,4284.459961,159.757553
174596.09375,624.159973,417.788849
118767.601562,4999.089844,308.648529
116076.101562,7329.72998,420.980957
97683.601562,1874.140015,-68.556992
191740.5,945.369995,1637.921753
158915.390625,317.889984,-53.702972
118611.5,4649.659668,116.053474
122430,1166.150024,-104.356644
214585.703125,13449.319336,1385.981934
149740.5,1401.039917,89.581871
133197.390625,1056.589966,308.278687
121569.695312,229.909988,93.73275
141190,6940.459961,154.325882
108934,2358.859863,186.40329
126611.101562,6506.369629,430.242737
138082,3141.550049,496.459564
147051.09375,6252.389648,580.883362
116703.296875,1624.309937,318.981262
130177.601562,3586.429932,55.57605
180464.890625,317.889984,-131.729874
123049.5,229.080002,595.976257
136448.203125,3443.669922,72.794609
131485.890625,503.809998,37.652653
95819.5,402.549988,77.71579
93785.296875,205.009995,164.320419
109222.398438,1730.549927,122.910362
114181.898438,139.440002,-170.0849
122000.898438,2292.459961,-92.90519
196006.296875,3525.01001,778.048584
96865.296875,5020.669922,700.954102
119643.296875,1979.549927,46.355804
181190.796875,4534.290039,2409.956543
130668.296875,769.409973,192.783493
221356.796875,2922.429932,1193.859619
197293.59375,5639.02002,478.404663
129117.101562,2123.969971,459.136902
144508.703125,194.220001,-133.513733
201310.890625,4552.549805,588.052917
108201.796875,4395.679688,313.089478
94369.101562,351.089996,9.047873
120783.601562,1898.209961,367.829926
179633.296875,3096.72998,608.54303
128508.796875,1171.130005,16.851135
130432.398438,4588.239746,95.802376
146400.09375,2975.550049,643.976318
221862.203125,7095.669922,475.622711
146840.390625,2770.540039,213.294861
142922.5,1856.709961,223.520218
217383.59375,12662.479492,213.853409
143439.09375,1669.959961,389.356232
91613.195312,1133.780029,-22.281994
165202.09375,301.290009,241.63147
98991.898438,2177.089844,134.083435
172025.703125,12370.319336,1393.102173
194332.59375,1946.349976,907.621948
134265.59375,8607.099609,563.338623
100800.695312,302.119995,251.329208
89251.398438,941.219971,30.493931
211835.390625,755.299988,186.465652
103313.695312,3123.290039,306.404572
104958.695312,917.97998,-115.941414
180012.703125,503.809998,518.198425
133695.09375,2421.939941,-69.786255
134688.390625,9588.990234,427.329987
219117.5,1227.569946,3212.973877
124647.601562,13154.669922,450.657684
105381.5,19.92,95.805542
238905.09375,1020.899963,501.106262
115352.296875,1187.72998,-117.988548
