"FSC.A","Timer.Blue","Timer.Red"
140184.09375,1528.030029,2093.699707
115066,302.119995,-145.99704
114876.296875,998.48999,1442.097046
138157.59375,1083.150024,1268.845581
205762.890625,714.630005,695.213989
205158.796875,1217.609985,2297.282959
124245.796875,765.26001,790.651306
134497.296875,844.940002,634.770752
76085.101562,754.469971,1131.377197
120006.601562,1620.98999,1652.367188
110079.195312,39.84,182.335526
108692.5,524.559998,638.155457
122404.101562,687.23999,862.942932
154982.796875,1424.280029,1712.645386
159354.296875,444.049988,1012.677185
182559.296875,386.779999,833.388428
104448.398438,209.159988,230.480911
168759.5,760.279968,1445.135498
103740,96.279999,-63.450031
145741.390625,516.26001,582.552856
125376.296875,385.119995,416.892853
89520.898438,276.389984,241.887482
163385.59375,532.859985,743.218445
128071.296875,527.049988,625.050171
71712.898438,156.039993,106.722023
135193.09375,864.859985,864.786621
146742.390625,195.87999,-119.944801
115418.796875,239.039993,167.001999
109589.195312,650.719971,1331.535034
118841.796875,679.769958,1355.528931
144113.890625,332.829987,777.23645
117288.5,501.319977,95.364883
102529.695312,284.690002,30.917645
119318.5,678.109985,367.953674
165784.5,372.669983,437.386963
100622.195312,224.099991,488.758057
115983.695312,344.449982,177.319931
135268.703125,1064.890015,1200.911865
161903.703125,510.449982,379.42572
103371.101562,243.190002,166.390045
185164.703125,684.75,513.323547
151288.890625,619.179993,105.375648
224653.09375,571.039978,292.505127
106631.695312,449.859985,788.611389
106171.796875,157.699997,-77.036072
160260.796875,1344.599976,2314.64502
141586.203125,438.23999,772.008789
127590.398438,1626.799927,1495.574341
175910,1013.429993,1192.633911
127106,1232.549927,1929.379395
105541.796875,281.369995,-42.625256
157493.703125,653.209961,501.238159
149469.59375,849.919983,733.151428
147205.09375,576.019958,1073.483398
97016.5,233.229996,252.289612
130291,208.330002,285.248688
140840.703125,1009.279968,1562.376221
154955.5,440.72998,307.693024
151765.59375,1421.789917,3054.450195
140404.59375,275.559998,228.178391
86519.296875,752.809998,754.085144
166099.5,908.849976,947.29657
138847.09375,434.919983,507.161346
98831.601562,461.47998,776.621033
109256,361.880005,613.49292
110141.5,1007.619995,1710.580933
145866.703125,572.700012,419.790894
140667.796875,547.799988,936.212708
89861.796875,74.699997,-94.797066
146241.890625,952.839966,973.686462
179732.703125,865.690002,999.612976
99584.101562,449.859985,704.99115
116782.398438,688.899963,1803.684204
106363.601562,109.559998,-60.799919
96233.898438,319.549988,825.617554
144396.703125,952.01001,1291.393921
172827.203125,493.849976,715.492493
197477,868.179993,2363.341064
113803.195312,237.37999,350.310486
119104.296875,273.070007,517.801208
151852.390625,677.279968,363.329559
145645.5,1076.51001,1175.556885
195728.390625,922.959961,755.811462
129256.398438,777.709961,946.384277
164348.09375,784.349976,2127.524658
103723.898438,293.820007,250.396103
174654.203125,705.5,2253.557373
196757.390625,825.849976,2362.139404
167086.5,721.269958,1565.350586
107810.5,179.279999,27.87394
82083.398438,195.050003,98.93718
214331.59375,2143.889893,3144.148193
135289,899.719971,1525.891479
75489.398438,425.789978,576.414795
103740.695312,390.100006,331.397949
119197.398438,196.709991,162.600708
150602.203125,884.779968,1402.012817
208856.203125,692.219971,611.116699
120035.296875,391.759979,922.643982
152819.796875,337.809998,246.189285
167667.5,1000.149963,1367.122314
110499.898438,678.940002,904.458679
171712.09375,504.639984,198.554642
127150.101562,587.640015,562.848938
114557.101562,213.309998,181.950912
157353,1550.439941,1615.319458
189896,2212.780029,4215.713379
101045,140.270004,18.755428
154091.703125,836.639954,340.301453
186533.203125,1091.449951,1539.166748
128033.5,949.519958,2190.845459
118191.5,846.599976,1584.937866
138056.796875,3083.449951,2276.857422
151151.703125,998.48999,2025.812134
134542.796875,93.790001,100.076561
147641.203125,570.209961,971.046265
106943.195312,439.899994,700.010681
121254,435.75,455.291443
120152.898438,773.559998,870.575989
115378.898438,182.599991,156.714279
123942,565.22998,1318.888184
139622.703125,1734.699951,2267.309326
153979.703125,736.209961,1784.656982
134983.796875,883.119995,244.182846
115643.5,344.449982,430.689423
126866.601562,371.839996,505.218079
122654,1629.289917,1294.212646
102031.296875,365.199982,2276.94751
94879.398438,169.319992,110.480209
202552,907.190002,1540.792847
132489.703125,375.160004,92.260818
153001.09375,743.679993,65.336685
142881.203125,439.899994,190.000931
134195.59375,647.399963,702.794067
154332.5,2236.849854,3554.641113
174618.5,2086.619873,1619.147583
131441.09375,762.769958,1287.299561
132835.5,584.320007,1150.611816
180453,225.759995,136.18396
98229.601562,333.660004,385.980316
160237,719.609985,389.483337
170477.296875,429.109985,296.009155
88782.398438,79.68,1130.090942
121312.796875,542.820007,405.68869
163384.203125,136.949997,146.719147
103025.296875,436.579987,481.526276
115717.695312,146.080002,396.233307
102155.898438,1267.410034,3050.961914
127096.898438,156.039993,133.960678
102637.5,444.049988,581.241699
119663.601562,262.279999,245.489212
162571.5,1169.469971,1298.138672
109452.695312,402.549988,536.539429
153402.890625,1552.099976,1387.727173
138875.796875,898.889954,1738.880981
102974.898438,390.929993,192.239334
183143.796875,850.75,662.067566
141189.296875,300.459991,1240.263184
112109.195312,785.179993,701.318726
102526.898438,387.609985,427.842163
183089.203125,3083.449951,3996.137939
149100.703125,820.869995,1794.906372
98266,775.219971,670.516174
197593.203125,1319.699951,2876.28125
125594.695312,407.529999,1259.942017
95992.398438,698.029968,583.45459
132209.703125,422.470001,1450.723022
159303.890625,546.140015,116.915314
198278.5,444.880005,24.869102
135108.390625,566.890015,1242.240601
141935.5,214.970001,449.488586
70728.695312,87.150002,121.725525
207912.59375,640.76001,1098.428345
130403.695312,613.369995,1208.575562
66526.601562,358.559998,406.410553
131964.703125,405.869995,449.330414
90532.398438,131.970001,-138.176285
135805.59375,492.190002,953.608521
134785.703125,818.380005,1113.533936
143075.09375,356.899994,-58.814545
