"FSC.A","Timer.Blue","Timer.Red"
82325.601562,576.849976,413.183502
75799.5,194.220001,-31.883757
83883.101562,382.630005,-94.100929
96000.101562,1983.699951,516.800171
92216.601562,1161.169922,135.90036
95161.5,1059.079956,252.055634
75704.296875,304.609985,1.81082
93478,1224.25,484.017426
78381.101562,281.369995,10.824879
95486.296875,950.349976,526.540161
81900.695312,986.039978,245.702499
87275.296875,1269.900024,649.667542
88908.398438,1854.219971,171.659058
71493.101562,145.25,-46.419605
81862.195312,1933.899902,389.152893
79774.101562,112.879997,110.969055
81319,585.97998,21.193993
89379.5,1000.149963,304.879364
85619.796875,1998.640015,226.207443
145239.5,694.709961,-9.555651
76281.101562,53.119999,22.623926
82855.5,807.589966,10.55544
75554.5,898.059998,-54.088192
121297.398438,332.829987,-62.592297
75740,1655.849976,851.890503
85721.296875,663.169983,313.1474
84033.601562,87.979996,1.687755
89917.796875,534.52002,292.700226
98144.195312,1333.809937,306.388855
86255.398438,568.549988,348.165375
89896.101562,2499.129883,422.858276
91254.101562,1648.380005,110.231049
84073.5,498,96.838593
81157.296875,382.630005,44.498245
80021.898438,2807.060059,165.695404
88489.796875,993.51001,0.535982
86359.695312,83.830002,-12.937172
82838,743.679993,37.729034
77976.5,1407.679932,305.973267
95274.195312,6660.75,931.200012
91963.898438,1061.569946,390.154938
82005.695312,864.859985,138.498993
80108.695312,878.139954,68.657364
82298.296875,1100.579956,357.118591
88009.601562,947.029968,337.629669
63915.597656,134.459991,-19.736618
83813.101562,795.969971,333.857666
84056.695312,888.929993,258.994293
75936.695312,288.839996,130.645828
88265.796875,489.699982,42.660725
81503.796875,3327.469971,181.134232
82945.796875,2550.589844,238.17157
76552.695312,565.22998,251.086517
88937.796875,1906.51001,190.762039
79158.796875,481.399994,-26.283161
96559.398438,2465.099854,169.404785
89837.296875,220.779999,-79.491631
91117.601562,4731,394.032928
77507.5,92.129997,-14.290504
84741.296875,1137.099976,427.578491
74274.195312,254.809998,65.279221
74312.695312,180.940002,-0.196157
80102.398438,2885.079834,542.069336
72418.5,149.399994,-19.248465
83422.5,296.309998,-51.136826
89269.601562,406.699982,-43.344704
91860.296875,104.579994,-117.34137
76230.695312,156.039993,-75.61451
72632.695312,1288.98999,197.125809
