"FSC.A","Timer.Blue","Timer.Red"
92697.5,135.289993,446.171692
234203.203125,542.820007,351.647522
121764.296875,252.319992,967.727295
98158.195312,416.660004,1538.167603
139951,449.859985,479.908936
94271.796875,209.159988,172.147751
101500.695312,317.889984,914.964294
119666.398438,281.369995,1110.138672
92933.398438,484.720001,555.552551
151121.59375,189.23999,1275.155884
80421.601562,344.449982,1347.140137
142209.890625,326.190002,661.141602
125787.195312,333.660004,243.302322
103165.296875,278.880005,-102.822205
106421,127.82,1249.87561
158188.09375,918.809998,721.452209
127360.796875,199.199997,829.940002
105420,87.979996,75.106384
104957.296875,195.050003,619.496521
90467.296875,231.569992,756.300781
97963.601562,253.979996,511.24646
118452.601562,461.47998,1482.000854
100711.101562,341.959991,960.545471
122853.5,200.860001,507.898895
100293.898438,133.630005,473.931732
174029.796875,507.959991,102.3489
61300.398438,143.589996,248.799576
96949.296875,214.970001,789.866943
106283.101562,121.18,868.766907
89992.695312,220.779999,629.062134
93053.101562,283.859985,87.531731
116612.296875,417.48999,350.908997
103940.195312,338.639984,64.757416
93847.601562,93.790001,1104.611328
92420.296875,108.729996,104.401596
53897.898438,361.049988,-73.759277
44875.597656,95.449997,537.365662
99757.695312,237.37999,212.363312
92999.195312,318.720001,870.15863
90853,109.559998,178.135101
152557.296875,257.299988,454.316345
143530.09375,314.570007,2092.061523
102032,193.389999,1288.741577
136535.703125,340.299988,458.153381
133388.5,354.410004,2206.295654
111327.296875,141.929993,747.641174
154535.5,487.209991,2650.283936
100843.398438,137.779999,548.852112
119683.898438,410.850006,29.271305
93727.898438,360.220001,284.07785
133514.5,363.539978,1909.496704
107741.898438,202.519989,845.124756
84905.796875,171.809998,1113.777954
262143,825.849976,223.817429
93177.695312,359.389984,1757.451904
107603.296875,274.72998,517.09436
141595.296875,297.970001,27.743349
96307.398438,256.470001,1771.884399
115346.695312,335.320007,648.445923
97355.296875,264.769989,1252.271729
95973.5,213.309998,2479.229248
104111.695312,47.309998,66.577316
77657.296875,124.5,1107.223145
107008.296875,152.720001,550.776367
80813.601562,227.419998,3770.318848
103081.296875,222.440002,592.73999
100646.695312,266.429993,46.565231
148651.296875,315.399994,651.25116
101458.695312,250.659988,1286.12793
84545.296875,327.019989,1187.15686
82222.695312,147.73999,369.215851
110646.195312,250.659988,252.968964
248460.796875,566.890015,728.305237
113313.898438,162.679993,468.719452
109571,346.940002,657.712341
145314.390625,272.23999,228.293365
159557.296875,292.160004,1058.820557
138350.796875,370.179993,632.283997
131885.59375,276.389984,1369.630615
130266.5,524.559998,403.27594
127497.296875,135.289993,727.683228
95617.195312,192.559998,1091.902344
145317.890625,359.389984,800.975708
118701.796875,405.869995,1259.903198
169144.5,616.690002,1005.152832
104944,138.610001,259.668152
109283.296875,235.720001,574.21875
103012.695312,226.589996,232.337463
101994.898438,217.459991,338.295349
187474,524.559998,803.762878
89836.601562,286.350006,549.71875
161761.59375,508.789978,564.272278
89852,214.970001,48.327152
113043,342.789978,174.277924
108658.898438,115.369995,305.608765
109109,200.860001,25.643593
67233.601562,188.410004,1000.67926
127190.695312,302.949982,1052.712524
97538,146.080002,395.461029
142595.59375,203.349991,371.728607
115625.296875,317.889984,383.438446
125857.195312,231.569992,378.768311
106530.195312,282.199982,652.850708
108676.398438,296.309998,853.308899
102993.796875,352.75,1141.091919
101175.195312,390.100006,646.693298
103814.195312,302.119995,604.257446
128092.296875,303.779999,725.324646
117390,277.220001,1318.088867
157585.390625,177.619995,-133.470215
110642,201.690002,500.040558
95577.296875,117.860001,213.435379
94917.195312,244.019989,176.339066
118800.5,260.619995,1099.69519
149404.5,379.309998,160.984329
98933.101562,332.829987,498.14386
125949.601562,309.589996,106.42704
87459.398438,302.119995,412.008881
124608.398438,78.019997,144.705475
141046.5,267.26001,737.166565
98440.296875,80.510002,478.211243
120036.695312,308.759979,23.304323
112268.796875,353.579987,1702.269165
98179.898438,175.12999,69.894768
105512.398438,265.600006,422.864685
103883.5,398.399994,125.914459
100063.601562,312.910004,997.245728
