"FSC.A","Timer.Blue","Timer.Red"
194967.5,4214.739746,137.927902
190634.5,7420.199707,232.870117
185208.796875,2331.469971,1548.022949
132825,219.119995,82.018356
155403.5,3575.639893,-423.676208
155267.703125,2903.339844,2.77136
214366.59375,17777.769531,2075.80249
113056.296875,7260.009766,325.615143
125241.195312,3289.290039,129.356323
154763.703125,6921.369629,-122.632332
142559.203125,1764.579956,60.969906
150990.703125,5482.149902,476.53949
167218.796875,3676.069824,633.359619
262143,2985.51001,5407.766113
158588.5,627.47998,1475.031006
175763,11258.950195,1340.911621
177799.296875,15222.199219,756.436279
142419.203125,10369.189453,719.482056
229624.5,30181.289062,1089.202881
183267.703125,18487.419922,2891.455811
156751.703125,5252.239746,614.784119
125332.898438,2921.599854,411.817657
182230.296875,8188.779785,1120.651367
176159.203125,7436.799805,1707.317017
158736.890625,983.549988,81.254402
200765.59375,15770,1226.164551
111793.5,1288.160034,203.909897
188696.890625,14674.399414,2457.851562
161221.203125,11927.929688,99.233696
134299.890625,6141.169922,389.376556
163669.796875,444.880005,-5.148737
188428.796875,11420.799805,1253.83374
150990,7382.849609,450.246765
216672.390625,13972.219727,3040.963867
196231.703125,7076.580078,1449.255127
171063.203125,20574.869141,1810.888916
162060.5,7957.209961,1005.618042
95763.5,3266.879883,280.84198
249115.296875,6733.790039,3952.277588
262003.703125,12286.490234,2487.14624
210888.296875,2177.089844,1647.231812
187864.59375,19037.708984,8448.217773
169619.796875,14603.849609,168.373825
165935,5656.449707,677.156311
142456.296875,1101.410034,77.609016
156450.703125,27342.689453,1795.930176
167402.203125,6579.409668,904.623413
198613.09375,4460.419922,902.166565
140926.796875,4321.810059,250.035904
106242.5,864.029968,-15.034534
164451.703125,9987.389648,3210.633789
159350.09375,7686.629883,1119.430786
194416.59375,6278.949707,846.402893
120624,9980.75,-235.256332
202123.59375,19578.039062,976.468445
214833.5,13461.769531,1022.388184
143835.296875,2346.409912,168.218796
138507.59375,17912.230469,131.302475
145616.09375,11743.669922,529.236938
139115.890625,4859.649902,415.971466
258941.203125,16042.239258,692.953796
103989.195312,6058.169922,315.066223
114827.296875,8583.030273,70.46843
172341.390625,4148.339844,-16.359301
153515.59375,3101.709961,274.858765
202531,4142.529785,-0.099178
230181,2850.219971,364.870575
193615.09375,10567.55957,571.104797
226312.09375,12001.799805,1199.102783
202349.703125,4098.540039,416.127869
149690.09375,9245.370117,424.254181
228058.59375,9715.979492,1687.099121
214898.59375,14796.410156,2858.564941
184542.390625,5185.839844,747.208069
141503.59375,5407.449707,3.833268
126593.601562,13971.389648,972.441833
151466.703125,6688.969727,523.261536
138034.390625,2884.25,489.867096
176046.5,3161.469971,971.271545
167075.296875,11520.399414,413.855011
127493.101562,5508.709961,178.288376
182486.5,1367.839966,246.889862
172193.703125,14782.299805,989.949585
228276.296875,10653.049805,774.803528
144620,31296.808594,163.868484
201772.203125,35384.558594,3216.439941
184513.703125,10499.5,414.115631
184335.890625,3681.879883,1103.872437
50925.699219,392.589996,551.241028
151258.09375,8971.469727,431.753204
176896.296875,1772.049927,278.330475
157976,10909.519531,286.47699
154527.09375,1245.829956,172.253159
178785.59375,572.700012,67.584518
169054.890625,3564.02002,367.804382
198212,6161.919922,801.326111
185585.390625,3893.530029,417.380188
